,e_id,day,topic_id
3316,4627,2月2日-7日,0
3317,4628,2月8日,2
3318,4629,2月9日,5
3319,4632,1月21日,2
3320,4634,1月25日,1
3321,4636,1月29日,1
3322,4637,1月30日-2月3日,0
3323,4639,2月4日,5
3324,4640,2月4日-9日,0
3325,4643,1月20日,3
3326,4643,1月20日,3
3327,4645,1月22-25日,1
3328,4646,1月26日,3
3329,4648,2月9日,2
3330,4648,2月9日,2
3331,4651,1月23日-1月26日,0
3332,4652,1月26日,3
3333,4653,1月27日,1
3334,4654,1月27日-2月2日,3
3335,4655,2月2日,3
3336,4657,1月27日,3
3337,4658,1月28日,3
3338,4659,1月29日,3
3339,4661,1月31日,3
3340,4664,2月3日-5日,1
3341,4665,2月6日,3
3342,4666,2月7日-9日,5
3343,4668,1月19日,2
3344,4670,1月20-22日,1
3345,4671,1月22日下午至23日17时,2
3346,4673,1月24日,4
3347,4675,1月20日,4
3348,4675,1月20日,4
3349,4675,1月20日,4
3350,4675,1月20日,4
3351,4676,1月21日,1
3352,4677,1月22日,1
3353,4679,1月24日,4
3354,4680,1月20日,1
3355,4680,1月20日,1
3356,4683,1月26日,4
3357,4684,1月20日,1
3358,4686,1月22日,1
3359,4689,1月25日,0
3360,4690,1月26日,4
3361,4691,1月19日,5
3362,4692,1月20日,3
3363,4692,1月20日,3
3364,4693,1月21日,1
3365,4699,1月14日,2
3366,4699,1月14日,2
3367,4700,1月15日-20日,1
3368,4701,1月21日,2
3369,4702,1月22日,1
3370,4704,1月24日,0
3371,4705,1月25日,1
3372,4708,1月22日,5
3373,4709,1月23日,1
3374,4709,1月23日,1
3375,4710,1月24日,5
3376,4711,1月25日-26日,5
3377,4714,1月31-2月5日,1
3378,4716,2月6日,4
3379,4717,1月22日,5
3380,4718,1月23日,1
3381,4718,1月23日,1
3382,4721,2月3日,1
3383,4723,2月5日,5
3384,4725,2月7日,0
3385,4726,2月8日,4
3386,4729,1月21日,5
3387,4730,1月22日,1
3388,4733,1月25日,5
3389,4735,1月27日,1
3390,4737,1月29日,4
3391,4739,1月19日,3
3392,4740,1月20日-21日13时40分,2
3393,4743,2月1日,4
3394,4745,2月11日,5
3395,4746,2月9日,2
3396,4747,2月10日,4
3397,4749,1月18日,1
3398,4750,1月19日,3
3399,4751,1月20日,1
3400,4752,1月21日,5
3401,4753,1月22日,1
3402,4756,1月25日,4
3403,4758,1月30日,0
3404,4761,2月3日,5
3405,4762,2月7日,0
3406,4764,1月24日,2
3407,4766,2月10日,0
3408,4770,2月11日,3
3409,4771,1月19日,2
3410,4773,1月21日-30日,3
3411,4774,1月23日,2
3412,4775,1月31日,0
3413,4777,2月11日,3
3414,4779,1月22日,5
3415,4780,1月23日,3
3416,4784,2月5日,3
3417,4786,2月11日,3
3418,4787,1月19日,3
3419,4787,1月19日,3
3420,4787,1月19日,3
3421,4787,1月19日,3
3422,4787,1月19日,3
3423,4787,1月19日,3
3424,4788,1月20日,3
3425,4789,1月21日,1
3426,4790,1月22日,4
3427,4794,1月26日至2月6日,1
3428,4796,2月8日,1
3429,4798,1月22日,1
3430,4798,1月22日,1
3431,4800,2月10日,0
3432,4801,2019年12月13日,3
3433,4802,1月27日,5
3434,4807,2月8日,0
3435,4809,1月23日,5
3436,4811,2月5日,0
3437,4812,1月30日,5
3438,4813,2月2日,3
3439,4814,2月9日,0
3440,4815,1月30日,5
3441,4816,2月7日,3
3442,4817,2月9日,0
3443,4820,2月9日,0
3444,4823,2月9日,0
3445,4826,1月29日,4
3446,4830,1月31日,4
3447,4831,2月11日,3
3448,4832,1月30日,0
3449,4836,2月8日,0
3450,4837,2月5日,1
3451,4837,2月5日,1
3452,4838,2月6日,4
3453,4838,2月6日,4
3454,4838,2月6日,4
3455,4841,2月9日,4
3456,4845,1月5日至8日,4
3457,4848,2月11日,4
3458,4849,1月24日,1
3459,4851,2月9日,4
3460,4852,2月11日,4
3461,4855,2月10日,1
3462,4856,1月29日,1
3463,4857,2月4日,1
3464,4858,2月8日,1
3465,4860,2月4日,2
3466,4862,2月9日,0
3467,4863,2月11日,0
3468,4864,1月31日,4
3469,4866,2月11日,0
3470,4867,1月25日,5
3471,4869,2月3日-8日,0
3472,4870,2月10日,2
3473,4871,2月11日,0
3474,4877,2月11日,0
3475,4878,1月31日,4
3476,4880,2月11日,0
3477,4881,1月22日,2
3478,4881,1月22日,2
3479,4882,1月28日-2月2日,4
3480,4883,2月2日,1
3481,4886,2月7日,0
3482,4887,2月11日,0
3483,4889,1月25日-2月8日,2
3484,4890,2月8日,0
3485,4892,2月11日,0
3486,4894,1月24日-2月5日,1
3487,4896,2月8日,3
3488,4898,2月10日,0
3489,4901,2月11日,0
3490,4902,1月23日,1
3491,4903,1月30日,3
3492,4905,2月6日,5
3493,4908,2月4日,3
3494,4911,1月31日,2
3495,4912,2月2日,3
3496,4914,2月9日,0
3497,4915,2月11日,0
3498,4916,1月17日,2
3499,4917,1月28日,3
3500,4918,2月9日,0
3501,4919,2月11日,0
3502,4921,1月26日,5
3503,4924,2月7日,3
3504,4928,1月27日、28日、30日,0
3505,4929,1月29日,1
3506,4931,1月31日、2月1日,1
3507,4932,2月6日,1
3508,4937,2月7日,3
3509,4938,2月8日,0
3510,4940,1月25日-2月1日,3
3511,4943,2月8日,0
3512,4944,2月6日,1
3513,4947,2月8日,0
3514,4948,1月24日,1
3515,4950,1月24日,1
3516,4952,2月11日,0
3517,4953,2月11日,0
3518,4954,2月11日,0
3519,4955,2月11日,0
3520,4956,2月11日,0
3521,4957,2月11日,0
3522,4958,2月11日,0
3523,4959,2月11日,0
3524,4960,2月11日,0
3525,4961,2月11日,0
3526,4962,2月11日,0
3527,4963,2月9日,1
3528,4965,2月2日-9日,5
3529,4967,2月3日-8日,5
3530,4970,2月8日-10日,5
3531,4975,1月25日-27日,2
3532,4976,1月30日,1
3533,4977,1月31日,1
3534,4982,1月24日,5
3535,4983,26日,2
3536,4984,2月9日,1
3537,4987,1月24日,0
3538,4988,2月1日,1
3539,4989,2月2日-10日,0
3540,4991,1月24日,5
3541,4992,26日,2
3542,4993,2月9日,1
3543,4996,1月24日,0
3544,4997,2月1日,1
3545,4998,2日-10日,0
3546,5000,1月23日-30日,1
3547,5001,2月3日,4
3548,5003,2月11日,5
3549,5004,2月5日,1
3550,5005,2月8日,5
3551,5010,2月4日,4
3552,5011,2月3日,0
3553,5012,2月5日,5
3554,5014,1月31日,5
3555,5014,1月31日,5
3556,5015,2月1日,2
3557,5018,1月24日,3
3558,5019,1月25日-29日,2
3559,5020,1月30日,0
3560,5021,2月10日,0
3561,5022,1月22日,3
3562,5023,1月23日-29日,5
3563,5024,1月30日,0
3564,5025,2月10日,0
3565,5028,1月24日-25日,1
3566,5029,1月26日,0
3567,5030,2月10日,0
3568,5031,1月16日至1月21日,2
3569,5033,1月23日,1
3570,5034,1月24日,1
3571,5035,1月25日,3
3572,5036,1月26日,1
3573,5038,1月28日至29日,1
3574,5039,1月30日,1
3575,5040,1月31日至2月1日,1
3576,5041,2月2日,5
3577,5044,1月21日至2月4日,2
3578,5051,1月20日,2
3579,5051,1月20日,2
3580,5054,1月25日,1
3581,5055,1月28日,5
3582,5056,1月30日,3
3583,5057,2月9日,3
3584,5058,2月10日,1
3585,5061,1月29日,1
3586,5063,1月31日,2
3587,5064,2月5日-8日,2
3588,5069,2月7日,0
3589,5070,2月10日,1
3590,5070,2月10日,1
3591,5071,1月15日,3
3592,5072,1月22日,2
3593,5074,1月26日,3
3594,5077,1月30日,1
3595,5079,2月9日,0
3596,5080,1月21日,5
3597,5081,1月22日,2
3598,5081,1月22日,2
3599,5082,1月23日,3
3600,5083,1月24日,1
3601,5085,1月26日,1
3602,5086,1月27日,4
3603,5086,1月27日,4
3604,5087,1月28日,1
3605,5088,1月29日,2
3606,5089,1月30日-2月4日,1
3607,5091,2月6-7日,1
3608,5092,2月8日,1
3609,5093,2月9日,5
3610,5093,2月9日,5
3611,5094,2月10日,4
3612,5095,1月22日,1
3613,5096,1月23日,3
3614,5097,1月24日,4
3615,5098,1月25日,2
3616,5098,1月25日,2
3617,5098,1月25日,2
3618,5099,1月26日,4
3619,5100,1月27日-2月2日,1
3620,5101,2月3日,3
3621,5102,2月4日-5日,1
3622,5103,2月6日,1
3623,5104,2月7日,2
3624,5105,2月8日,3
3625,5107,2月11日,4
3626,5110,1月21日,5
3627,5110,1月21日,5
3628,5110,1月21日,5
3629,5110,1月21日,5
3630,5110,1月21日,5
3631,5110,1月21日,5
3632,5110,1月21日,5
3633,5111,1月22日,5
3634,5111,1月22日,5
3635,5113,2月9日,0
3636,5114,2月11日,4
3637,5115,1月29日,1
3638,5116,1月30日,4
3639,5118,2月10日,4
3640,5119,1月18日,2
3641,5120,1月20日,2
3642,5121,1月22日,2
3643,5122,1月24日,3
3644,5122,1月24日,3
3645,5123,1月29日,2
3646,5124,2月7日,4
3647,5125,1月21日,3
3648,5126,1月22日,3
3649,5127,1月24日,3
3650,5129,2月12日,4
3651,5130,1月24日-30日,3
3652,5132,1月31日,4
3653,5133,1月31日-2月6日,0
3654,5134,2月7日-10日,0
3655,5136,2月11日,4
3656,5137,2月11日,4
3657,5138,1月24日-30日,3
3658,5139,1月31日,4
3659,5140,1月31日-2月6日,0
3660,5141,2月7日-10日,0
3661,5143,1月21日,5
3662,5143,1月21日,5
3663,5143,1月21日,5
3664,5144,1月22日,1
3665,5145,1月23日,5
3666,5145,1月23日,5
3667,5146,1月24日,2
3668,5147,1月25日-28日,4
3669,5148,1月29日,1
3670,5149,1月30日-2月6日,3
3671,5151,2月9日,0
3672,5152,1月13日,3
3673,5154,1月23日,1
3674,5155,1月24日,3
3675,5156,1月24日-27日,4
3676,5158,2月5日,1
3677,5159,2月6日-7日,1
3678,5160,2月8日,0
3679,5161,2月9日,0
3680,5162,1月20日-21日,1
3681,5165,1月23日-28日,1
3682,5167,1月29日-2月1日,1
3683,5169,2月3日-6日,1
3684,5171,2月9日,0
3685,5172,12月18日,2
3686,5178,1月31日,1
3687,5179,2月1日-4日,1
3688,5180,2月5日,3
3689,5183,2月9日,0
3690,5184,2月10日,0
3691,5185,2月3日,0
3692,5186,2月5日,1
3693,5188,2月2日,1
3694,5189,2月9日,0
3695,5190,2月9日,0
3696,5191,2月9日,0
3697,5192,2月7日,0
3698,5193,2月8日,0
3699,5194,1月28日,0
3700,5195,2月10日,0
3701,5196,2月4日,0
3702,5197,2月1日,0
3703,5198,1月25日,0
3704,5199,2月5日,0
3705,5200,2月8日,0
3706,5201,1月31日-2月3日,0
3707,5202,1月31日-2月3日,0
3708,5203,1月31日-2月3日,0
3709,5204,1月18日,4
3710,5205,2月3日,0
3711,5206,1月16日,4
3712,5207,2月2日,0
3713,5209,2月7日,4
3714,5210,2月10日,0
3715,5210,2月10日,0
3716,5211,2月6日,4
3717,5212,2月10日,0
3718,5212,2月10日,0
3719,5213,1月18日,3
3720,5215,1月19日、1月24日,1
3721,5216,1月30日,0
3722,5217,2月6日,1
3723,5218,2月8日,0
3724,5219,2月9日,4
3725,5220,1月24日,1
3726,5221,1月25日-2月3日,1
3727,5224,2月9日,4
3728,5225,1月16日,4
3729,5225,1月16日,4
3730,5225,1月16日,4
3731,5226,1月28日,1
3732,5230,1月27日—31日,3
3733,5233,1月25日-29日,1
3734,5234,2月1日,1
3735,5236,2月6日,0
3736,5242,1月19日,2
3737,5243,1月20-22日,1
3738,5250,1月26日-2月4日,5
3739,5253,1月29日,1
3740,5257,2月6日,5
3741,5258,2月8日,0
3742,5259,1月16日,4
3743,5259,1月16日,4
3744,5259,1月16日,4
3745,5259,1月16日,4
3746,5259,1月16日,4
3747,5261,1月18日,3
3748,5262,1月20日,1
3749,5266,2月4日,0
3750,5267,2月5日,5
3751,5269,1月30日,0
3752,5270,1月31日至2月1日,3
3753,5270,1月31日至2月1日,3
3754,5271,2月2日,2
3755,5271,2月2日,2
3756,5271,2月2日,2
3757,5271,2月2日,2
3758,5271,2月2日,2
3759,5271,2月2日,2
3760,5272,2月3日,4
3761,5272,2月3日,4
3762,5272,2月3日,4
3763,5272,2月3日,4
3764,5273,2月4日,3
3765,5273,2月4日,3
3766,5273,2月4日,3
3767,5273,2月4日,3
3768,5273,2月4日,3
3769,5274,2月5日,2
3770,5274,2月5日,2
3771,5274,2月5日,2
3772,5275,2月6日至7日,2
3773,5276,1月20日,1
3774,5278,1月23日,2
3775,5279,1月24日,5
3776,5281,1月26日至2月2日,1
3777,5282,1月20日,4
3778,5285,1月27—28日,3
3779,5286,1月29日,1
3780,5288,1月31日—2月2日,1
3781,5290,2月4日,1
3782,5292,2月6—8日,1
3783,5295,1月22日,4
3784,5298,1月23日-27日,3
3785,5298,1月23日-27日,3
3786,5299,1月28日-2月3日,5
3787,5301,2月5日-7日,5
3788,5303,1月27日,3
3789,5305,2月4日,3
3790,5309,2月3日,0
3791,5311,2月4日,0
3792,5312,2月4日,0
3793,5313,2月5日,0
3794,5314,2月4日,0
3795,5315,1月19日,2
3796,5315,1月19日,2
3797,5315,1月19日,2
3798,5315,1月19日,2
3799,5315,1月19日,2
3800,5315,1月19日,2
3801,5315,1月19日,2
3802,5315,1月19日,2
3803,5315,1月19日,2
3804,5315,1月19日,2
3805,5315,1月19日,2
3806,5315,1月19日,2
3807,5316,1月20日,1
3808,5317,1月21日,2
3809,5318,1月22日,2
3810,5319,1月23日,3
3811,5320,1月24日,3
3812,5320,1月24日,3
3813,5321,1月25日,1
3814,5322,1月26日,2
3815,5324,2月2日,1
3816,5326,2月4-5日,1
3817,5327,2月6日,4
3818,5329,1月24日-26日,1
3819,5330,1月27日,5
3820,5331,1月28日-2月1日,1
3821,5333,1月26-28日,1
3822,5334,1月29日,3
3823,5335,1月30日至2月1日,1
3824,5336,2月2日,3
3825,5337,2月3日,1
3826,5338,2月4日,1
3827,5339,2月5日,3
3828,5341,2月7日至2月8日,1
3829,5342,2月9日,0
3830,5343,1月27日,1
3831,5344,1月28日,4
3832,5345,1月29日-2月9日,1
3833,5347,1月24日、26日,2
3834,5348,2月1日,5
3835,5349,2月2日,5
3836,5350,2月4日,4
3837,5355,2月3日,0
3838,5357,1月19日,3
3839,5362,1月24日,3
3840,5365,2月7日,4
3841,5368,1月29日,3
3842,5370,1月25日,3
3843,5372,2月3日,2
3844,5374,2月8日,3
3845,5379,1月26日、30日,1
3846,5380,1月30日,2
3847,5381,2月5日,0
3848,5382,2月7日,5
3849,5384,1月24号,3
3850,5385,1月28日,3
3851,5385,1月28日,3
3852,5394,1月29日,1
3853,5397,1月23日,3
3854,5402,1月31日,3
3855,5404,2月3日,3
3856,5407,1月23日,1
3857,5410,1月24日,5
3858,5412,2月8日,5
3859,5415,2月5日,0
3860,5416,2月8日,5
3861,5417,1月23日,3
3862,5418,2月7日,0
3863,5420,1月25日,5
3864,5422,2月7日,0
3865,5424,1月24日-25日,4
3866,5426,2月10日,5
3867,5430,1月18日-23日,3
3868,5432,1月27日,2
3869,5433,2月7日,0
3870,5440,2月3日-2月4日,3
3871,5443,1月18日至23日,5
3872,5444,1月24日,1
3873,5445,1月25日,3
3874,5446,1月26日至28日,1
3875,5447,1月29日,3
3876,5448,1月30日,1
3877,5449,1月31日至2月2日,3
3878,5453,1月15日,2
3879,5454,1月16日,1
3880,5454,1月16日,1
3881,5455,1月17日,1
3882,5456,1月19日,1
3883,5458,1月24日—1月25日,1
3884,5459,1月28日,2
3885,5461,1月26日—1月30日,4
3886,5462,1月31日—2月3日,1
3887,5466,1月17日,4
3888,5466,1月17日,4
3889,5466,1月17日,4
3890,5466,1月17日,4
3891,5467,1月15日,3
3892,5468,1月22日,2
3893,5470,1月26日,3
3894,5473,1月30日,1
3895,5475,2月9日,0
3896,5476,1月12-19日,1
3897,5478,1月20日,3
3898,5478,1月20日,3
3899,5479,1月20-22日,3
3900,5480,1月23日-24日8时,4
3901,5481,1月24日,1
3902,5485,2月9日,4
3903,5486,1月20日,2
3904,5488,1月22日,3
3905,5488,1月22日,3
3906,5488,1月22日,3
3907,5491,1月25日—28日,2
3908,5493,1月30日—2月2日,5
3909,5499,1月20日,3
3910,5499,1月20日,3
3911,5499,1月20日,3
3912,5500,27日,0
3913,5500,27日,0
3914,5501,2月8日,0
3915,5503,23日,1
3916,5504,1月24日,5
3917,5505,25日,3
3918,5506,26日,1
3919,5508,2月10日,3
3920,5513,1月18日,2
3921,5517,1月19日,0
3922,5519,1月28日,3
3923,5520,2月4日,0
3924,5522,2月1日,0
3925,5523,2月6日,3
3926,5525,2月7日,3
3927,5527,2月2日,3
3928,5528,2月10日,0
3929,5532,2月10日,1
3930,5532,2月10日,1
3931,5533,2月10日,1
3932,5536,2月1日,4
3933,5537,2月8日,5
3934,5538,2月10日,0
3935,5539,1月29日,4
3936,5540,2月9日,5
3937,5541,2月10日,0
3938,5544,1月30日,1
3939,5545,2月2日,5
3940,5548,2月10日,0
3941,5549,1月26日-2月8日,1
3942,5550,2月7日,1
3943,5552,2月10日,4
3944,5553,1月26日,5
3945,5554,2月1日,3
3946,5555,2月2日,0
3947,5556,2月6日,1
3948,5558,2月10日,4
3949,5560,1月23日,3
3950,5565,2月10日,0
3951,5568,2月1日,4
3952,5569,2月5日,0
3953,5570,2月10日,0
3954,5571,2月2日,0
3955,5572,2月8日,0
3956,5573,1月21日-2月3日,1
3957,5574,2月4日,1
3958,5575,2月5日,0
3959,5577,1月27日-1月29日,1
3960,5578,2月7日,0
3961,5579,2月5日,1
3962,5580,2月9日,0
3963,5581,1月25日,2
3964,5585,2月6日,1
3965,5586,2月7日,0
3966,5587,1月25日-2月6日,1
3967,5588,2月7日,1
3968,5589,2月8日,0
3969,5591,1月27日,1
3970,5593,2月7日,1
3971,5594,2月8日,0
3972,5595,2月5日,3
3973,5598,2月4日,4
3974,5601,2月5日,4
3975,5602,2月7日,0
3976,5603,2月10日,0
3977,5604,2月7日,4
3978,5606,2月4日,3
3979,5607,2月8日,0
3980,5609,2月10日,0
3981,5611,1月26日-28日,5
3982,5612,1月30日,3
3983,5615,2月10日,0
3984,5616,2月7日,0
3985,5618,2月10日,0
3986,5619,2月5日,4
3987,5620,2月8日,0
3988,5620,2月8日,0
3989,5622,1月18日,4
3990,5623,1月29日,1
3991,5627,2月10日,1
3992,5631,2月10日,0
3993,5632,1月20日,3
3994,5633,1月21日—24日,1
3995,5636,1月27日—2月9日,1
3996,5638,1月25日,1
3997,5639,1月26日,1
3998,5641,1月28日—2月2日,1
3999,5644,2月5日—9日,1
4000,5646,2月9日,0
4001,5647,1月10日,5
4002,5648,1月17日,5
4003,5649,2月7日,5
4004,5650,2月8日,1
4005,5651,2月9日,0
4006,5652,2月1日,0
4007,5654,2月5日,0
4008,5655,2月7日,2
4009,5657,2月10日,0
4010,5658,2月10日,0
4011,5659,2月10日,0
4012,5660,2月10日,0
4013,5661,1月8日,2
4014,5663,2月10日,4
4015,5664,2月10日,0
4016,5665,2月10日,0
4017,5666,2月2日,1
4018,5668,2月10日,0
4019,5669,2月5日,4
4020,5670,2月10日,0
4021,5671,2月1日,0
4022,5673,1月22日,3
4023,5674,2月10日,0
4024,5675,2月10日,0
4025,5676,2月10日,0
4026,5677,2月10日,0
4027,5678,2月10日,0
4028,5679,2月10日,0
4029,5680,2月10日,0
4030,5681,2月10日,0
4031,5682,1月23日,2
4032,5683,2月10日,0
4033,5684,2月10日,0
4034,5687,2月9日,0
4035,5688,2月10日,0
4036,5689,2月10日,0
4037,5690,2月10日,0
4038,5691,2月10日,0
4039,5692,2月10日,0
4040,5693,2月10日,0
4041,5695,2月10日,0
4042,5696,2月7日,0
4043,5698,1月24日,5
4044,5699,1月27日,1
4045,5701,2月4日,1
4046,5704,2月9日,3
4047,5705,1月10日,5
4048,5706,1月20日,3
4049,5707,1月25日,4
4050,5708,1月28日,1
4051,5710,2月1日,0
4052,5711,2月9日,3
4053,5714,1月28日-31日,1
4054,5715,2月1日,1
4055,5719,2月9日,3
4056,5721,1月28日,1
4057,5724,2月9日,3
4058,5726,1月22日,3
4059,5727,1月26日,3
4060,5727,1月26日,3
4061,5728,1月27日-2月5日,0
4062,5731,2月9日,3
4063,5732,2月6日,0
4064,5734,2月9日,3
4065,5737,1月18日-20日,5
4066,5740,1月30日,1
4067,5743,2月9日,3
4068,5744,1月20日,3
4069,5746,1月26日,1
4070,5748,1月18日,2
4071,5749,1月28日,0
4072,5749,1月28日,0
4073,5750,1月18日,1
4074,5750,1月18日,1
4075,5750,1月18日,1
4076,5750,1月18日,1
4077,5751,1月20日,2
4078,5751,1月20日,2
4079,5752,1月27日,1
4080,5754,1月29日,0
4081,5756,1月31日,2
4082,5763,1月13日,5
4083,5763,1月13日,5
4084,5768,1月23日,3
4085,5769,1月24日,3
4086,5770,1月26日,2
4087,5771,1月27日,2
4088,5772,2月1日,2
4089,5773,2月5日,0
4090,5774,1月20日-21日,3
4091,5775,1月25日,1
4092,5778,1月29日,4
4093,5780,2月9日,0
4094,5781,1月23日,3
4095,5782,1月24日-29日,1
4096,5784,1月31日-2月5日,1
4097,5786,2月9日,0
4098,5788,2月2日-6日,1
4099,5789,2月7日,0
4100,5790,2月9日,0
4101,5792,1月31日,0
4102,5793,2月9日,0
4103,5794,1月23日-29日,4
4104,5798,2月5日,4
4105,5799,2月5日,1
4106,5800,2月6日,4
4107,5801,1月30日,4
4108,5802,1月25日-27日,4
4109,5803,2月1日,5
4110,5805,2月8日,0
4111,5806,1月21日-27日,4
4112,5808,1月22日,4
4113,5810,2月8日,0
4114,5814,1月8日,0
4115,5815,1月21日,2
4116,5815,1月21日,2
4117,5815,1月21日,2
4118,5815,1月21日,2
4119,5816,1月11日,2
4120,5816,1月11日,2
4121,5816,1月11日,2
4122,5816,1月11日,2
4123,5817,2月1日,1
4124,5819,2月8日,0
4125,5820,1月17日,0
4126,5821,1月18日,1
4127,5822,1月19日,0
4128,5826,1月18日,1
4129,5828,1月21日,0
4130,5832,1月20日,3
4131,5834,1月29日,0
4132,5836,1月23日,5
4133,5837,1月24日,2
4134,5838,1月25日,1
4135,5839,1月26日-28日,1
4136,5840,1月29日,3
4137,5841,1月31日,4
4138,5842,1月20日,1
4139,5843,1月21日,0
4140,5848,1月31日,4
4141,5849,1月22日,5
4142,5852,2月2日,4
4143,5853,1月19日,5
4144,5854,1月20日,0
4145,5855,1月21日,5
4146,5856,1月24日,3
4147,5857,1月25日,5
4148,5858,1月30日,0
4149,5861,2月2日,4
4150,5863,1月25日,5
4151,5864,2月1日,0
4152,5865,2月2日,4
4153,5866,1月21日,4
4154,5867,1月22日,4
4155,5869,1月24日-25日,1
4156,5870,1月26日,2
4157,5871,1月27日-2月4日,1
4158,5876,2月8日,0
4159,5877,1月11日,2
4160,5878,1月12日,1
4161,5882,1月15日-16日,1
4162,5883,1月17日,3
4163,5884,1月20日,1
4164,5886,1月22日,0
4165,5886,1月22日,0
4166,5887,1月23日,5
4167,5889,1月25日,5
4168,5892,1月28日,4
4169,5893,1月14日-16日,3
4170,5895,1月18日-27日,5
4171,5896,1月28日,5
4172,5898,1月16日,3
4173,5898,1月16日,3
4174,5898,1月16日,3
4175,5899,1月17日,3
4176,5900,1月18日,1
4177,5902,1月22日-24日,1
4178,5904,1月26日-28日,4
4179,5905,1月14日,1
4180,5907,1月16日,1
4181,5909,1月18日,5
4182,5910,1月19日,2
4183,5911,1月20日-21日,5
4184,5912,1月22日,2
4185,5914,1月24日-27日,1
4186,5915,1月28日,5
4187,5916,1月31日,4
4188,5919,1月28日-1月29日,2
4189,5920,1月30日,0
4190,5924,1月14日,5
4191,5925,1月15日,5
4192,5927,1月17日-18日,1
4193,5928,1月19日,5
4194,5929,1月20日-21日,1
4195,5931,1月23日,1
4196,5932,1月24日,4
4197,5934,1月31日,5
4198,5934,1月31日,5
4199,5935,2月1日,4
4200,5938,1月19日-21日,1
4201,5940,1月23日-27日,1
4202,5942,1月29日-30日,1
4203,5943,1月31日,0
4204,5943,1月31日,0
4205,5944,2月1日,4
4206,5945,1月14日,5
4207,5946,1月15日,1
4208,5947,1月16日,5
4209,5948,1月17日,1
4210,5949,1月18日,5
4211,5950,1月19日-21日,1
4212,5952,1月23日-24日,1
4213,5954,1月27日,5
4214,5955,1月29日,0
4215,5956,2月1日,0
4216,5957,2月2日,4
4217,5959,1月6日-13日,1
4218,5960,1月14日,3
4219,5961,1月15日,1
4220,5963,1月17日,3
4221,5965,1月19日,1
4222,5966,1月21日,5
4223,5967,1月28日,3
4224,5970,2月3日,4
4225,5971,1月1日,1
4226,5973,1月26日,5
4227,5974,1月29日,5
4228,5975,2月1日,5
4229,5976,2月4日,5
4230,5977,1月17日,1
4231,5978,1月23日,4
4232,5980,1月30日,4
4233,5982,1月29日,0
4234,5983,1月30日,4
4235,5986,1月29日,0
4236,5987,1月30日,4
4237,5988,1月14日,3
4238,5989,1月16日,4
4239,5989,1月16日,4
4240,5989,1月16日,4
4241,5990,1月17日,0
4242,5991,1月30日,4
4243,5992,1月20日,3
4244,5992,1月20日,3
4245,5992,1月20日,3
4246,5992,1月20日,3
4247,5992,1月20日,3
4248,5992,1月20日,3
4249,5992,1月20日,3
4250,5994,1月31日,4
4251,5995,1月20日,2
4252,5996,1月22日,0
4253,6001,1月31日,4
4254,6002,1月17日,2
4255,6002,1月17日,2
4256,6003,1月18日,2
4257,6003,1月18日,2
4258,6003,1月18日,2
4259,6004,1月24日,0
4260,6004,1月24日,0
4261,6005,1月31日,4
4262,6006,1月27日,1
4263,6007,1月30日,0
4264,6008,2月1日,4
4265,6009,1月17日,1
4266,6010,1月30日,4
4267,6012,2月2日,5
4268,6013,1月19日,1
4269,6013,1月19日,1
4270,6014,1月22日,4
4271,6015,1月23日,1
4272,6017,2月3日,0
4273,6019,1月19日,1
4274,6020,1月23日,3
4275,6021,2月3日,0
4276,6022,2月6日,5
4277,6023,1月18日,2
4278,6024,1月19日,2
4279,6025,1月20日,1
4280,6027,1月25日,2
4281,6029,1月31日,5
4282,6030,2月1日,4
4283,6032,2月6日,1
4284,6033,2月8日,0
4285,6034,2月6日,1
4286,6035,2月8日,0
4287,6036,1月20日,3
4288,6038,2月2日,5
4289,6038,2月2日,5
4290,6039,2月8日,0
4291,6040,1月17日,0
4292,6042,2月10日,0
4293,6044,1月28日,2
4294,6044,1月28日,2
4295,6045,1月29日,2
4296,6046,2月4日,1
4297,6047,2月8日,2
4298,6048,2月10日,2
4299,6050,1月28日,2
4300,6050,1月28日,2
4301,6051,1月29日,2
4302,6052,2月8日,2
4303,6053,2月10日,0
4304,6056,1月21日至2月5日,1
4305,6056,1月21日至2月5日,1
4306,6057,2月9日,4
4307,6058,1月21日,2
4308,6064,2月2日,5
4309,6066,2月6日,0
4310,6067,1月29日,0
4311,6068,2月8日,0
4312,6069,2月8日,0
4313,6070,2月8日,0
4314,6071,2月6日,0
4315,6072,2月9日,3
4316,6075,1月24日-26日,5
4317,6076,1月27日,2
4318,6080,2月8日,1
4319,6081,2月9日,1
4320,6083,2月6日,0
4321,6084,2月8日,1
4322,6084,2月8日,1
4323,6085,2月9日,1
4324,6088,2月7日,2
4325,6089,2月8日,1
4326,6090,2月9日,4
4327,6091,1月27日,1
4328,6095,2月8日,3
4329,6096,2月9日,4
4330,6097,1月24日,4
4331,6098,2月6日,4
4332,6099,2月8日,3
4333,6099,2月8日,3
4334,6100,2月9日,4
4335,6101,2月6日,5
4336,6102,2月7日,1
4337,6104,2月9日,4
4338,6105,1月26日,5
4339,6106,1月29日-30日,3
4340,6107,1月31日,0
4341,6108,2月8日,5
4342,6110,1月27日,2
4343,6112,1月29日,1
4344,6114,1月31日—2月2日,2
4345,6117,2月7日,0
4346,6119,1月22日-23日,1
4347,6120,1月24日,1
4348,6121,1月25日-31日,2
4349,6122,2月1日至2日,1
